Name;Level;ID_GPC;ID_PIM
Barra/Barra de distribución;Level 4;10005575;10005575
Condensadores;Level 4;10005622;10005622
Cortocircuitos;Level 4;10005576;10005576
Transformadores/convertidores/onduladores/reguladores;Level 4;10000547;10000547
Placas/cajas de distribución;Level 4;10005583;10005583
Accesorios/acoplamientos de distribución eléctrica;Level 4;10005577;10005577
Fusibles;Level 4;10000549;10000549
Temporizadores/controladores eléctricos/Controladores;Level 4;10005682;10005682
Relés/contactos;Level 4;10005570;10005570
Divisores;Level 4;10005568;10005568
Supresores/protectores para picos de tensión;Level 4;10005585;10005585
Interruptores;Level 4;10005586;10005586
Regleteros de terminal/tiras;Level 4;10005588;10005588
Iluminación eléctrica;Level 2;78030000;78030000
Lámparas/bombillas/iluminación eléctricas/Iluminación;Level 3;78030300;78030300
Iluminación de fibra óptica;Level 4;10005640;10005640
Lámparas – de pie;Level 4;10005641;10005641
Bombillas/Fluorescentes/Diodos emisores de luz;Level 4;10000552;10000552
Iluminación – Fija;Level 4;10005639;10005639
Lámparas de cuerda/cadena;Level 4;10005644;10005644
Accesorios de iluminación eléctrica;Level 3;78030200;78030200
Soportes/acoplamientos para lámparas;Level 4;10005637;10005637
Pantallas de lámparas;Level 4;10005635;10005635
Bases/soportes de lámparas;Level 4;10005636;10005636
Cambiadores de bombillas;Level 4;10005638;10005638
Componentes de control de iluminación eléctrica;Level 3;78030100;78030100
Balastos/arrancadores;Level 4;10005481;10005481
Atenuadores;Level 4;10005634;10005634
Clavijas de bombillas (sockets);Level 4;10005633;10005633
Iluminación eléctrica – Otros;Level 3;78030500;78030500
Iluminación eléctrica – Otros;Level 4;10006896;10006896
Iluminación eléctrica portátil;Level 3;78030400;78030400
Linternas eléctricas – Portátiles;Level 4;10005643;10005643
Linternas/flashes eléctricos;Level 4;10005642;10005642
Luz de extensión – Portátiles;Level 4;10005669;10005669
Componentes eléctricos generales;Level 2;78060000;78060000
Componentes eléctricos generales;Level 3;78060100;78060100
Trenza de empalme/toma a tierra;Level 4;10005546;10005546
Cable/hilo retráctil;Level 4;10005571;10005571
Verificadores electrónicos;Level 4;10005742;10005742
Cables/extensiones fuentes de alimentación;Level 4;10005559;10005559
Multímetros;Level 4;10005599;10005599
Tableros de pared (Eléctricos);Level 4;10005505;10005505
Alimentos/bebidas/tabaco;Level 1;50000000;50000000
Bebidas;Level 2;50200000;50200000
Bebidas no alcohólicas – Listas para beber;Level 3;50202300;50202300
Agua embotellada;Level 4;10000232;10000232
Alimentos preparados/en conserva;Level 2;50190000;50190000
Combinación de comidas preparadas/listas para consumir;Level 3;50193800;50193800
Alimentos elaborados para combinación – no listos para consumir (Perecederos);Level 4;10006749;10006749
Alimentos elaborados para combinación – Listos para consumir (Perecederos);Level 4;10006751;10006751
Calzado;Level 1;63000000;63000000
Calzado;Level 2;63010000;63010000
Calzado deportivo;Level 3;63010100;63010100
Calzado deportivo – General;Level 4;10001070;10001070
Calzado deportivo – Especializado;Level 4;10001071;10001071
Accesorios de calzado;Level 3;63010200;63010200
Calzado – Accesorios/ recambios;Level 4;10000433;10000433
Paquetes variados de accesorios para el calzado;Level 4;10000700;10000700
Relleno del calzado;Level 4;10001074;10001074
Tintes/colorantes para el calzado;Level 4;10000432;10000432
Calzado de uso general;Level 3;63010300;63010300
Botas – General;Level 4;10001076;10001076
Zapatos – General;Level 4;10001077;10001077
Calzado para casa;Level 3;63010400;63010400
Calzado de casa – Completamente cerrado;Level 4;10001078;10001078
Calzado de casa – Parcialmente cerrado;Level 4;10001079;10001079
Calzado protector/de seguridad;Level 3;63010500;63010500
Chanclos de protección/de seguridad;Level 4;10001081;10001081
Zapatos de protección/de seguridad;Level 4;10001082;10001082
Calzado de protección/de seguridad;Level 4;10001080;10001080
Combustibles/Gases;Level 1;87000000;87000000
Almacenamiento/transporte de combustible;Level 2;87020000;87020000
Bombas de combustible;Level 3;87020100;87020100
Bombas de combustible (No eléctricas);Level 4;10005256;10005256
Bombas de combustible (Eléctricas);Level 4;10005257;10005257
Almacenamiento de combustible;Level 3;87020200;87020200
Botellas/botes de combustible gaseoso (Vacíos);Level 4;10005258;10005258
Botellas/contenedores de combustible líquido (Vacíos);Level 4;10005306;10005306
Combustibles/aditivos para combustibles;Level 2;87010000;87010000
Aditivos para combustibles;Level 3;87010200;87010200
Aditivos para combustibles;Level 4;10005255;10005255
Combustibles/Ayudas ignición;Level 3;87010100;87010100
Cerillas/Utensilios para encender;Level 4;10000543;10000543
Herramientas / accesorios de iluminación con fuego;Level 4;10006842;10006842
Paquetes variados de Combustible/Ayuda ignición;Level 4;10000703;10000703
Combustibles gaseosos;Level 4;10005264;10005264
Combustibles en gel;Level 4;10005265;10005265
Combustibles líquidos;Level 4;10005263;10005263
Combustibles sólidos;Level 4;10005266;10005266
Asistencia sanitaria;Level 1;51000000;51000000
Ayudas/tratamientos de salud;Level 2;51100000;51100000
Primeros auxilios;Level 3;51101700;51101700
Primeros auxilios – Accesorios;Level 4;10000449;10000449
Primeros auxilios – Gasas/vendas/escayolas;Level 4;10000448;10000448
Primeros auxilios – Cabestrillos/soportes;Level 4;10000450;10000450
Paquetes variados de primeros auxilios;Level 4;10000684;10000684
Tratamientos/cuidado de las piernas/pies;Level 3;51101800;51101800
Calzado ortopédico/corrector;Level 4;10000488;10000488
Ayudas personales;Level 3;51101500;51101500
Ayudas para discapacitados;Level 4;10000458;10000458
Diagnósticos de uso doméstico;Level 2;51130000;51130000
Monitores de diagnóstico;Level 3;51131500;51131500
Controles de diagnósticos de uso doméstico;Level 4;10000455;10000455
Pruebas de diagnóstico;Level 3;51131600;51131600
Pruebas de diagnósticos de uso doméstico;Level 4;10000453;10000453
Electrodomésticos;Level 1;72000000;72000000
Grandes electrodomésticos;Level 2;72010000;72010000
Electrodomésticos de limpieza para la cocina;Level 3;72010600;72010600
Lavavajillas;Level 4;10001964;10001964
Otros aparatos para lavar artículos de cocina;Level 4;10001965;10001965
Aparatos para lavar artículos de cocina – Accesorios/recambios;Level 4;10001966;10001966
Electrodomésticos de cocina grandes;Level 3;72010300;72010300
Campana de cocina;Level 4;10005322;10005322
Hornillas/placas de cocina;Level 4;10001951;10001951
Otros aparatos industriales de cocina;Level 4;10001953;10001953
Aparatos industriales de cocina – Accesorios/recambios;Level 4;10001954;10001954
Microondas;Level 4;10001952;10001952
Hornos;Level 4;10001950;10001950
Ollas económicas/cocinas (placas de cocina combinadas/hornillas/hornos);Level 4;10003690;10003690
Hornos de vapor;Level 4;10003691;10003691
Electrodomésticos de lavado grandes;Level 3;72010500;72010500
Lavadoras;Level 4;10001959;10001959
Combinación lavadora/secadora;Level 4;10001961;10001961
Otras lavadoras industriales;Level 4;10001962;10001962
Lavadoras industriales – Accesorios/recambios;Level 4;10001963;10001963
Secadoras centrífugas/secadoras;Level 4;10003692;10003692
Máquinas expendedoras de agua grandes;Level 3;72010700;72010700
Máquinas expendedoras de agua – No empotradas;Level 4;10003712;10003712
Aparatos de congelación/refrigeración;Level 3;72010200;72010200
Neveras para bebidas;Level 4;10003710;10003710
Aparatos de frío/calor;Level 4;10001940;10001940
Congeladores;Level 4;10003698;10003698
Máquinas de hacer hielo;Level 4;10001938;10001938
Otros aparatos de refrigeración/congelación;Level 4;10001941;10001941
Aparatos de refrigeración/congelación – Accesorios/recambios;Level 4;10001942;10001942
Refrigeradores/congeladores;Level 4;10003695;10003695
Refrigeradores;Level 4;10003694;10003694
Refrigerador para vinos;Level 4;10001939;10001939
Aparatos de calentamiento;Level 3;72010400;72010400
Carritos camareras (eléctricas);Level 4;10001956;10001956
Otros aparatos calentadores;Level 4;10001957;10001957
Aparatos calentadores – Accesorios/recambios;Level 4;10001958;10001958
Cajones calentadores;Level 4;10001955;10001955
Aparatos de compactación/eliminación de residuos;Level 3;72010100;72010100
Trituradora de desechos orgánicos;Level 4;10001929;10001929
Compactadoras de basura;Level 4;10001928;10001928
Otros aparatos para compactar/triturar basura;Level 4;10001930;10001930
Aparatos para compactar/triturar basura – Accesorios/recambios;Level 4;10001931;10001931
Pequeños electrodomésticos;Level 2;72020000;72020000
Electrodomésticos de limpieza;Level 3;72020400;72020400
Otros aparatos de limpieza;Level 4;10002032;10002032
Aparatos de limpieza – Accesorios/recambios;Level 4;10002033;10002033
Armario para desinfección;Level 4;10006220;10006220
Productos limpiadores/abrillantadores de suelo;Level 4;10002030;10002030
Abrillantadores/limpiadores de calzado;Level 4;10003711;10003711
Limpiadores con vapor;Level 4;10002031;10002031
Barredoras (no motorizadas);Level 4;10005811;10005811
Cepillos (eléctricos);Level 4;10002029;10002029
Bolsas para aspiradoras;Level 4;10005762;10005762
Aspiradoras;Level 4;10002028;10002028
Electrodomésticos de preparación de bebidas/alimentos;Level 3;72020200;72020200
Artículos de ayuda para la alimentación del bebé (eléctricos);Level 4;10000820;10000820
Máquina para hacer mantequilla (eléctricas);Level 4;10002015;10002015
Abrelatas (eléctricos);Level 4;10002000;10002000
Máquinas de algodón;Level 4;10002019;10002019
Máquinas para hacer refrescos carbonatados;Level 4;10002016;10002016
Fuentes de chocolate (Eléctrico);Level 4;10005690;10005690
Tostadoras de granos de café;Level 4;10006852;10006852
Molinillos de café (eléctricos);Level 4;10002006;10002006
Pistola de galleta (Eléctricas);Level 4;10005358;10005358
Deshidratadores (eléctricos);Level 4;10002018;10002018
Paquetes variados de alimentación/bebidas;Level 4;10002022;10002022
Otros aparatos para preparar bebidas/comidas;Level 4;10002020;10002020
Aparatos para preparar bebidas/comidas – Accesorios/recambios;Level 4;10002021;10002021
Máquinas para bebidas granizadas/Granizadora de hielo (Eléctrico);Level 4;10005689;10005689
Ralladores (eléctricos);Level 4;10002005;10002005
Máquinas de bebidas calientes;Level 4;10002011;10002011
Máquinas para hacer helados (eléctricas);Level 4;10002013;10002013
Picadores de hielo/Cubiteras de hielo (Eléctricos);Level 4;10005357;10005357
Exprimidores (eléctricos);Level 4;10002007;10002007
Tetera (eléctrica);Level 4;10002012;10002012
Accesorios de cocina para batir;Level 4;10006739;10006739
Accesorios de cocina para picar;Level 4;10006737;10006737
Combinación de accesorios de cocina para mezclar/batir/picar;Level 4;10006735;10006735
Accesorios de cocina para mezclar;Level 4;10006738;10006738
Báscula de cocina (Eléctrico);Level 4;10005695;10005695
Accesorios de cocina para rebanar;Level 4;10006736;10006736
Afiladores de cuchillos (eléctricos);Level 4;10002002;10002002
Cuchillos (eléctricos);Level 4;10001998;10001998
Trituradoras/picadoras de carne (eléctricas);Level 4;10002004;10002004
Fuentes de bebidas para fiestas (enchufada);Level 4;10005868;10005868
Máquina para preparar leche de arroz/soja;Level 4;10006218;10006218
Aparatos para cerrar al vacío (eléctricos);Level 4;10002003;10002003
Sacacorchos/Abridores de botellas (Eléctrico);Level 4;10005691;10005691
Yogurtera;Level 4;10002014;10002014
Electrodomésticos de lavado;Level 3;72020300;72020300
Planchas (eléctricas);Level 4;10002023;10002023
Prensas para ropa;Level 4;10002025;10002025
Tablas para planchar (eléctricas);Level 4;10002024;10002024
Estación de planchado con vapor;Level 4;10005830;10005830
Otros aparatos para el cuidado de la ropa limpia;Level 4;10002026;10002026
Aparatos para el cuidado de la ropa limpia – Accesorios/ recambios;Level 4;10002027;10002027
Dispositivos portátiles de control de aire;Level 3;72020600;72020600
Aparatos de aire acondicionado – Portátiles;Level 4;10005317;10005317
Aparatos de control de aire – Multifunción – Portátiles;Level 4;10005335;10005335
Refrigeradores de aire – Portátiles;Level 4;10005334;10005334
Deshumidificador de aire – portátil (no eléctrico);Level 4;10006798;10006798
Deshumidificadores de aire – Portátiles;Level 4;10005332;10005332
Calentadores de aire – Portátiles;Level 4;10003992;10003992
Humidificadores de aire – Portátiles;Level 4;10005331;10005331
Ionizadores de aire – Portátiles;Level 4;10005333;10005333
Purificadores de aire – Portátiles;Level 4;10005336;10005336
Ventiladores – Portátiles;Level 4;10005337;10005337
Recambios para aparatos de control de aire/Accesorios;Level 4;10005697;10005697
Electrodomésticos de cocina/calefacción pequeños;Level 3;72020100;72020100
Aparatos para hacer pan;Level 4;10001983;10001983
Máquina para hacer pastel / pay;Level 4;10006740;10006740
Paquetes variados de aparatos para cocinar;Level 4;10001991;10001991
Temporizadores de cocina (Eléctricos);Level 4;10005365;10005365
Freidoras;Level 4;10001981;10001981
Ollas para huevos;Level 4;10001980;10001980
Parrillas (eléctricas);Level 4;10001969;10001969
Fondues (eléctricas);Level 4;10001986;10001986
Máquina de hacer perritos calientes;Level 4;10005704;10005704
Piedras calientes (eléctricas);Level 4;10001990;10001990
Aparatos para preparar platos mexicanos (eléctricos);Level 4;10001988;10001988
Ollas para múltiples usos;Level 4;10001978;10001978
Paelleras;Level 4;10001989;10001989
Aparatos para hacer donuts/crepes;Level 4;10001971;10001971
Ollas para pastas;Level 4;10001979;10001979
Aparatos para cocinar pizzas;Level 4;10001985;10001985
Aparatos para hacer palomitas de maíz;Level 4;10001984;10001984
Ollas a presión;Level 4;10001976;10001976
Aparatos para raclettes (eléctricos);Level 4;10001972;10001972
